dzr_sng_id,valence,arousal,artist_name,track_name,sp_track_id,sp_acousticness,sp_danceability,sp_duration_ms,sp_energy,sp_instrumentalness,sp_key,sp_liveness,sp_loudness,sp_mode,sp_speechiness,sp_tempo,sp_time_sig,sp_valence
16960135,1.5412568207600001,1.70416465317,Freedom Call,Hero Nation,5pbfeYYlOzqLgdsvx1d6p3,0.0926,0.524,296267,0.884,1.19e-06,3,0.31,-4.774,0,0.0538,117.047,4,0.517
16960137,1.5412568207600001,1.70416465317,Freedom Call,Starchild,67q3AUOY2wwjlGS30qJqqF,0.0763,0.395,313360,0.983,3.91e-06,5,0.355,-4.193,0,0.218,146.931,4,0.124
16960253,-1.4877246643900002,-0.36081300089699997,Blackmore's Night,Windmills,2hI7m5uEXNAynHqYvq0FCI,0.857,0.451,205040,0.366,0.0,9,0.139,-10.241,0,0.0314,83.586,3,0.375
16960342,-1.04019947199,-0.06581619317250001,Tristania,Down,NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
16961263,-1.3458264326499998,1.3722932444799998,Sodom,Nuclear Winter,3A4gI48P0SrKg6SgPtvjVH,0.000347,0.2,323733,0.874,0.681,0,0.141,-17.456,1,0.045,96.949,4,0.229
16962082,-0.308877816114,-0.10269079413799999,Moonspell,Night eternal,6XgIGoVqWJnl1m3A6wUxpk,3.4e-06,0.339,260507,0.952,0.785,11,0.291,-6.084,0,0.0591,170.127,4,0.42
16962122,-0.6827250804970001,0.316757791845,Moonspell,Shadow sun,3PIrvCm8QkqZJSjoaZR8Jv,8.28e-05,0.39,262880,0.776,0.776,7,0.108,-8.61,1,0.0377,160.074,1,0.215
16965414,0.678952181743,-2.33360415255,Axel Rudi Pell,Ashes from the Oath,4cbPOqX2lkJu7vZDY84JyL,0.0058,0.322,576707,0.714,0.000579,1,0.0814,-7.228,0,0.0385,160.21,4,0.327
16965418,0.678952181743,-2.33360415255,Axel Rudi Pell,Silent Angel,4HGngYU1Mm9p908UwcEd8y,0.148,0.573,316733,0.42,0.0,11,0.0593,-8.936,1,0.0259,137.917,4,0.245
16965538,0.678952181743,-2.33360415255,Axel Rudi Pell,The Temple Of The Holy,3tidmsDdUJBVZkP2GfC6sH,0.748,0.651,462533,0.381,0.000365,5,0.171,-8.856,0,0.0281,132.046,4,0.144
16998650,-1.05657234488,0.736206377828,Robert Earl Keen,Goin' Nowhere Blues,1YIaiS1dXCHJHMjYEuCAvG,0.585,0.475,287667,0.535,0.000621,0,0.119,-9.167,1,0.0266,161.98,4,0.516
16999129,-1.31853831116,0.9574539836210001,Neko Case,Hex,0bi0DbfYUJ6JjmOrWVhRmz,0.751,0.405,286347,0.316,0.0,0,0.712,-8.908,1,0.0345,82.126,4,0.166
17014649,1.1783248049700001,1.18331091453,Madness,Baggy Trousers,3Sbnhrpec0ULbeWBsA6GS6,0.143,0.64,167173,0.887,0.0,0,0.336,-5.204,0,0.0368,144.546,4,0.94
17016759,0.678952181743,-2.33360415255,Duke Special,Freewheel,38QLU1uJTqYJgeEMcxGcOp,0.0699,0.212,233760,0.447,0.000324,5,0.116,-6.98,1,0.0292,74.069,4,0.219
17126375,-1.9352498567900003,-0.655809808621,Teenage Fanclub,It's All In My Mind,10Iq0nIrwzWSe9sxhWxcEN,0.0355,0.677,221427,0.849,0.236,5,0.134,-7.607,1,0.0302,122.07,4,0.925
17127517,0.292825262691,-0.563623306207,The Clientele,(I Can't Seem To) Make You Mine,4g3C14wyt2qz5harDvVGXu,0.391,0.31,218853,0.388,0.0531,4,0.115,-11.306,1,0.0299,171.2,4,0.358
17127716,1.5412568207600001,1.70416465317,Shout Out Louds,Tonight I Have To Leave It,0EioI2vnyTBc7B3rrrNDoB,0.0311,0.583,213707,0.948,0.000116,9,0.11,-2.986,1,0.0903,136.102,4,0.481
17127722,0.029494890334200004,0.19230601358600002,Shout Out Louds,Normandie,6MVDN8BwRKqWyvSHnJHcpi,0.0773,0.665,202973,0.919,0.00035,5,0.0915,-4.707,1,0.098,180.289,4,0.897
17127875,-1.9352498567900003,-0.655809808621,Caribou,Found Out,7cgQlPVe2km50oQNagseTR,0.145,0.457,198949,0.829,1.5e-05,0,0.0812,-7.285,1,0.166,113.992,4,0.192
17150507,-1.72513132133,1.38151189472,Suicidal Tendencies,Institutionalized,7G83ZwD2msTtFaBQExc8QB,0.0404,0.358,229960,0.804,0.0,0,0.111,-8.534,1,0.302,91.842,3,0.625
17153991,1.5412568207600001,1.70416465317,Common Rider,Rough Redemption,2AOOHaVWHJdvgnzSAXohxw,0.0141,0.831,150747,0.524,1.18e-05,10,0.131,-8.301,0,0.0813,98.722,4,0.877
17180345,1.5412568207600001,1.70416465317,Jamie Lidell,Wait For Me,3pemdzX8alLSuVViPAhu3R,0.264,0.569,203480,0.571,0.0,0,0.0871,-6.431,1,0.045,155.914,4,0.75
17180479,-0.19699651801399998,0.5241774222760001,Eva Cassidy & Katie Melua,What A Wonderful World,24sIsDQLkTfW7Q8GI8OGCj,0.309,0.76,261421,0.197,0.817,2,0.0833,-15.952,1,0.0927,152.052,3,0.428
17390736,-0.42166871826499996,-0.886276064655,José Gonzalez,Heartbeats,5YqpHuXpFjDVZ7tY1ClFll,0.977,0.589,161680,0.177,0.714,3,0.0958,-14.891,1,0.0325,88.409,4,0.311
17390839,0.37332522108000005,-0.9231506656209999,Findlay Brown,Come Home,2U5pSg0HB8y2m2m6p7M6gu,0.611,0.308,184667,0.277,0.0921,8,0.102,-10.562,1,0.0364,82.077,4,0.129
17391001,0.909991610338,0.48115705448,José González,Killing For Love,5206FzVYsszAtY0PfLm9dp,0.689,0.605,182893,0.617,0.766,5,0.114,-8.532,0,0.0306,110.573,4,0.516
17391003,-0.914674113143,-0.227142572397,José González,Teardrop,02C433ZVoi5cPFOSEKKzUX,0.465,0.513,213173,0.559,0.454,7,0.11,-6.593,1,0.0366,74.216,4,0.105
17391007,0.526138701412,-1.62837740909,José González,Fold,1h1nr0Nn5diE5S7PRUvjjc,0.774,0.543,174773,0.337,0.716,4,0.103,-10.993,1,0.0426,122.361,4,0.216
17410250,0.37332522108000005,-0.9231506656209999,Von Hertzen Brothers,Kiss A Wish,NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
17419350,-1.05657234488,0.736206377828,3 Doors Down,I Feel You,4vKKyZ3AaaP1WzdayW0Koo,0.00336,0.448,247333,0.841,1.65e-05,2,0.201,-5.829,1,0.0458,152.122,4,0.469
17419354,-1.26760048439,1.21557619038,3 Doors Down,Sarah Yellin',3TEAWiw3w0IAsoj4p3tJ7x,9.28e-05,0.537,197893,0.869,4.35e-06,11,0.311,-5.163,1,0.0355,123.966,4,0.46
17422297,1.0719011311700002,0.8468301807240001,Dave Hollister,I'm Sorry,6HNyvhYh4qm9FXMju5TSpl,0.159,0.688,233987,0.466,1.16e-05,0,0.116,-10.466,0,0.058,121.984,4,0.496
17434499,-0.867374702562,-0.548258889135,Gotye,Hearts A Mess,14WY9PjqIwABQF6BE386cz,0.0701,0.789,365440,0.524,0.262,5,0.193,-9.542,0,0.0368,125.023,4,0.538
17434506,0.37332522108000005,-0.9231506656209999,Gotye,Night Drive,3KMKJc0XZCYZnYdgZqBzqp,0.2,0.366,300907,0.728,0.699,2,0.0904,-7.731,1,0.0501,86.641,1,0.491
17440245,-1.5532161559600002,0.390506993776,Lifehouse,Quasimodo,4qORlQRNM3ovZlCZYeB27P,0.00138,0.286,272400,0.784,0.0,0,0.129,-4.347,1,0.0353,170.554,4,0.506
17441026,-1.04019947199,-0.06581619317250001,Sting,When The Angels Fall,39z3dYF7U7CPvaVBTB5MNz,0.347,0.526,468507,0.275,0.0458,7,0.0903,-17.494,1,0.0293,107.165,4,0.0697
17444577,1.30657897596,1.27549741695,Martina McBride,I Love You,2WNNMbA9vD52uU3N0iNBfc,0.0338,0.687,172293,0.586,0.0,0,0.132,-5.991,1,0.0254,106.754,4,0.732
17458304,0.9436469601749999,0.75464367831,Josh Turner,Firecracker,6qqZ3ZyjCrXNdrRB17qX5k,0.0791,0.441,208787,0.966,0.000509,1,0.0839,-5.887,0,0.092,174.576,3,0.754
17458326,-1.31035187472,-0.22483790983600002,Avant,Separated,5S0cvScXb33JVpjTiY9Ivi,0.247,0.798,255600,0.48,0.0,0,0.237,-5.564,1,0.0276,108.241,4,0.643
17458328,1.0719011311700002,0.8468301807240001,Avant,Don't Take Your Love Away,5rI62NPoTQ1qxvqbgUy2sN,0.382,0.451,278947,0.523,0.0,7,0.0752,-5.53,1,0.0905,186.056,3,0.393
17458332,-0.5585641277269999,0.1508220875,Avant,4 Minutes,3g6SuyjGaGyAXmjvdNI1IU,0.0942,0.828,240320,0.6,0.0,10,0.126,-5.429,1,0.162,119.969,4,0.655
17461733,-1.84247024373,0.044807609724000004,Days Of The New,Whimsical,6Xsk1LAa2COyWSCJtWs3nK,0.0298,0.31,361467,0.65,0.000179,10,0.382,-9.041,0,0.0298,84.591,4,0.402
17461830,-1.18755532802,0.8468301807240001,Days Of The New,Die Born,5yA7AoyGWSUoxALn0RxCfb,0.0835,0.506,236573,0.703,0.0,6,0.0921,-7.024,1,0.0268,75.057,4,0.453
17479889,0.815392789182,0.662457175897,Elvis Presley,Hound Dog,64Ny7djQ6rNJspquof2KoX,0.733,0.357,136027,0.756,0.00505,0,0.76,-8.492,1,0.0621,174.797,4,0.95
17563241,0.815392789182,0.662457175897,Les Savy Fav,What Would Wolves Do?,6orJD5qCHyvRFXaoj34sB9,0.000232,0.415,176827,0.941,0.186,7,0.0996,-4.642,1,0.0601,160.067,4,0.425
17563273,1.1783248049700001,1.18331091453,The Cribs,Martell,6VWcaxpiMPEwxdcX0IzYkU,0.0125,0.497,177720,0.673,3.44e-05,6,0.37,-3.932,0,0.0296,136.573,4,0.774
17563277,0.815392789182,0.662457175897,The Cribs,The New Fellas,1ecYfCsHqVZcoXUeMeQXSa,0.000262,0.319,218200,0.962,1.92e-05,4,0.119,-3.376,1,0.0594,160.38,4,0.701
17563394,0.00220676884644,-0.23175189751699998,The Cribs,Women's Needs,3qel23hQWhHT3qGewBQ0pE,0.000106,0.548,195698,0.94,6.44e-05,1,0.0696,-2.274,0,0.0472,121.994,4,0.783
17601902,0.815392789182,0.662457175897,Joe Nichols,Tequila Makes Her Clothes Fall Off,6IC6VhpV7D8T1t037Atqpu,0.129,0.664,187053,0.706,1.06e-06,2,0.0857,-7.045,1,0.027,93.968,4,0.681
17601903,-1.09805028954,0.148056492427,Joe Nichols,Brokenheartsville,0WB48shl2wAH4KqyQkQ8nJ,0.126,0.686,230360,0.631,0.000183,10,0.107,-5.182,1,0.0232,103.953,4,0.509
17604594,1.0719011311700002,0.8468301807240001,Enrique Iglesias,You Rock Me,0XLi6bfuoUjcSn7dfJQbs4,0.00357,0.714,223720,0.772,0.0131,7,0.0642,-3.324,1,0.104,124.025,4,0.599
17604797,1.5412568207600001,1.70416465317,Jackson 5,Mama's Pearl,20a2Sdul23BOafd2X37Dlv,0.359,0.634,187133,0.819,4.98e-06,5,0.18,-6.786,0,0.048,104.517,4,0.931
17605829,1.0719011311700002,0.8468301807240001,Enrique Iglesias,You're My #1,5Du2phUl6xgBbDhKmo1dBi,0.59,0.544,269893,0.676,0.0,8,0.113,-5.107,1,0.0377,76.723,3,0.298
17606100,-0.308877816114,-0.10269079413799999,Ludacris,Ho,1WtTLtofvcjQM3sXSMkDdX,0.00248,0.784,201587,0.498,1.23e-06,1,0.224,-6.977,1,0.0533,143.96,4,0.418
17606211,0.37332522108000005,-0.9231506656209999,Kelly Price,So Sweet,6Ppu6dX9mgTwARDMdszADh,0.361,0.492,287467,0.415,0.0,4,0.586,-8.655,0,0.0697,89.231,3,0.228
17606736,0.678952181743,-2.33360415255,Colbie Caillat,Dreams Collide,33N6Xypk0r08a0JZSp9WR7,0.077,0.516,241169,0.39,0.862,2,0.11,-15.155,1,0.0286,135.918,4,0.0475
17606889,0.474291270585,-0.6327631830170001,Mariah Carey,Last Kiss,6xxJ9zOUEAxv8vZiJogjld,0.122,0.799,216307,0.572,0.0,7,0.348,-6.367,1,0.0326,130.032,4,0.749
17606891,-0.63451606587,0.041734726313300004,Mariah Carey,For The Record,2ipjlcELuGlRt2PdJXhg6K,0.31,0.704,206307,0.68,0.0,5,0.183,-5.029,1,0.0439,154.086,4,0.802
17607481,-1.22030107381,0.644019875414,Keri Hilson,Tell Him The Truth,2jQToPJck687gH7Pc6f2ac,0.265,0.434,288427,0.587,0.0,7,0.0928,-7.544,0,0.0801,123.082,4,0.538
17607577,1.5412568207600001,1.70416465317,LMFAO,Scream My Name,2tok19xM2tiPffZtllhPdC,0.0072,0.562,258907,0.685,0.0,5,0.268,-6.533,0,0.0445,126.02,4,0.291
17608009,0.37332522108000005,-0.9231506656209999,La Roux,As If By Magic,64WV3iTiJgamysCcyRCzwV,0.04,0.731,231893,0.721,5.73e-05,0,0.0937,-4.612,1,0.0307,131.039,4,0.893
17609384,1.0719011311700002,0.8468301807240001,Mary J. Blige,Sweet Thing,3X3XuCPTC95ARm9SguWsIa,0.343,0.69,225333,0.651,9.56e-05,9,0.178,-7.86,1,0.101,79.305,4,0.691
17609422,-0.18881008156800003,-0.895494714897,Mary J. Blige,I'm Goin' Down,0I5mUa3CZPcsrWwlUmTWkV,0.737,0.572,222333,0.324,0.0,0,0.124,-9.297,1,0.0511,94.047,3,0.234
17610473,-0.431674362809,0.0955101860516,Reba McEntire,The Greatest Man I Never Knew,43z33yJDu1dCyE50sPzErp,0.766,0.521,194040,0.243,0.0,1,0.0963,-13.154,1,0.0265,85.109,4,0.236
17610485,-1.9352498567900003,-0.655809808621,Reba McEntire,What Do You Say,5hc4uC9JxovPgPF3xRHUEV,0.141,0.461,209933,0.413,0.0,8,0.1,-12.555,1,0.0432,171.186,4,0.368
17610664,0.7371668409190001,0.730060610997,Nelly Furtado,Wait For You,5OJq4FL6baRzPr0MXuVZHz,0.115,0.644,311040,0.917,0.104,4,0.343,-3.923,0,0.0624,154.007,4,0.694
17611031,0.37332522108000005,-0.9231506656209999,Michael Jackson,In Our Small Way,6m6WAwH7v59fGJQz2luaXN,0.508,0.299,221933,0.477,0.0,4,0.156,-8.571,1,0.0281,180.979,4,0.581
17613285,-0.223375035451,1.0250574187200001,Weezer,Why Bother?,43Qr1YBCY3vSVCvZuR0PCb,0.0309,0.55,128400,0.965,0.0,3,0.11,-3.819,1,0.0679,140.344,4,0.601
17613430,-0.101488092807,1.51979164834,Melanie Fiona,Johnny,4n4J3V1gG95ZlDjFHUAech,0.00968,0.588,222187,0.881,0.0,8,0.097,-4.223,1,0.203,108.234,4,0.883
17615653,0.37332522108000005,-0.9231506656209999,Marcus Miller,Moonlight Sonata,1xSS7AyQwCSFHxUivPiHwB,0.506,0.584,458013,0.41,0.439,1,0.0731,-9.295,0,0.0398,131.577,3,0.324
17615659,0.37332522108000005,-0.9231506656209999,Marcus Miller,Sophisticated Lady,1WY1p2gpoauDUqPLxcBnsB,0.788,0.465,323147,0.332,0.589,8,0.0818,-12.28,1,0.0402,114.965,4,0.15
17633080,-1.9352498567900003,-0.655809808621,Ella Fitzgerald,In The Still Of The Night,2p2093KUJeMqiHfeK7wCK6,0.601,0.286,159960,0.145,1.3e-05,0,0.101,-17.956,1,0.0358,125.364,4,0.26
17633160,0.678952181743,-2.33360415255,Elvis Costello & The Attractions,Little Triggers,3ryVLYJeFNIfCdEWMgY9gQ,0.212,0.473,163640,0.521,4.08e-05,5,0.0749,-8.046,1,0.0489,156.261,3,0.233
17633342,-1.05657234488,0.736206377828,Blink-182,Wasting Time,5wVkrSq1U9mkmtDWYKGaSd,9.06e-05,0.407,169373,0.925,0.00624,9,0.0538,-7.643,1,0.0514,114.378,4,0.762
17634257,0.427901464056,-0.697293734707,Diana Krall,I Don't Know Enough About You,3lWpQD3tUOaSKOJczeWqVS,0.913,0.724,242467,0.14,0.00042,7,0.103,-15.975,1,0.0844,121.314,4,0.344
17634278,0.0158508295903,0.390506993776,Diana Krall,Do It Again,4WYNqpf8OrO5jSMCjF69DO,0.921,0.608,173293,0.196,0.000511,8,0.079,-12.742,1,0.0352,96.57,4,0.299
17634799,0.482477707031,-0.47143680379299996,Carpenters,Piano Picker,775CezXBSuOH2cO58S7RIe,0.737,0.511,121827,0.291,0.0,2,0.235,-12.631,0,0.0504,142.959,4,0.752
17644937,-1.4877246643900002,-0.36081300089699997,White Rabbits,The Lady Vanishes,6cfpIgl2cG1x15SaK4nE0y,0.0288,0.536,209747,0.654,0.000193,0,0.298,-6.238,0,0.0267,144.835,4,0.604
17670000,-0.317973856612,-0.399224043572,Cary Brothers,Blue Eyes,1we6fKUZmxDbVxqs2n2qjw,0.282,0.635,259307,0.398,2.71e-06,4,0.086,-7.893,1,0.0262,112.329,3,0.398
17679567,0.074975092812,-0.492946987687,Beck,Farewell Ride,3RvaJkMZ2iqKuLNHe2Mg4O,0.523,0.693,258747,0.656,0.00259,0,0.258,-5.948,1,0.0308,81.488,4,0.532
17679655,0.37332522108000005,-0.9231506656209999,Common,Love is...,1NrUc0f7QZBYqgjj6ExNMG,0.313,0.749,250427,0.383,0.0,3,0.311,-12.722,0,0.394,90.13,4,0.698
17679761,-1.28579256538,-0.18565864630999998,Chris Cornell,Ghosts,59fvOCb7nwRhFONnkhtHrv,0.115,0.589,231507,0.803,0.0,7,0.0552,-4.52,1,0.037,121.891,4,0.475
17680036,1.5412568207600001,1.70416465317,Beck,Lord Only Knows,5ep5GnoLIsp1KIiWQotTrH,0.183,0.768,254667,0.673,0.00128,11,0.367,-6.896,1,0.0283,117.409,4,0.874
17680123,0.37332522108000005,-0.9231506656209999,Boyz II Men,Please Don't Go,6wpz7aQOAk2plmGYrSr61H,0.197,0.644,263960,0.663,0.0,6,0.302,-12.847,0,0.0454,135.622,4,0.743
17680551,0.651664060255,-0.161075578997,Beck,Orphans,4NtwoZQaUXX082YmRQ2qcN,0.0581,0.719,195133,0.604,0.771,0,0.0777,-7.362,1,0.0372,123.203,4,0.341
17680613,0.0158508295903,0.390506993776,Carpenters,Hurting Each Other,414NV7JLX8kGZKm61f9a3s,0.68,0.288,238320,0.43,9.42e-06,9,0.39,-5.765,1,0.0318,95.721,4,0.142
17680653,-1.04019947199,-0.06581619317250001,Beck,End Of The Day,7m8GPlBS9KybU2mmbWr5UV,0.301,0.527,303067,0.38,0.00111,7,0.119,-11.053,1,0.0306,128.01,4,0.0712
17681533,0.57525732009,-0.342375700414,Boyz II Men,I Can't Make You Love Me,3bRAGJHL8600SDmA8q8mT5,0.541,0.589,313440,0.501,0.0,8,0.182,-8.362,1,0.0325,125.91,4,0.382
17683943,-1.70057201199,1.84244440679,Lynyrd Skynyrd,Gimme Back My Bullets,02UFwtmJ0ogLQWMx43Okuh,0.313,0.428,209800,0.682,1.34e-05,1,0.116,-10.862,1,0.0441,168.58,4,0.961
17683950,0.482477707031,-0.47143680379299996,Lynyrd Skynyrd,Cry For The Bad Man,2H9gkVbAVuuqpWFxjZOeUj,0.044,0.62,289133,0.688,0.0097,7,0.112,-9.09,1,0.0539,122.986,4,0.832
17684845,-1.74423300637,1.3354186435200002,Lee Ann Womack,He Oughta Know That By Now,3irzlpFj1O2W4vlJvyGFpt,0.25,0.659,223267,0.615,0.0,1,0.0811,-7.058,1,0.0247,103.428,4,0.383
17687091,0.815392789182,0.662457175897,Janet Jackson,Feedback,2K1MhduqSRF4Q2agqEtnEh,0.000341,0.846,218213,0.649,0.0,1,0.0623,-6.849,0,0.0534,114.977,4,0.496
17687272,0.37332522108000005,-0.9231506656209999,Kiss,Into The Void,7dynCxfNscOG8WDDgtG0cC,6.65e-05,0.485,262467,0.972,0.113,8,0.305,-2.784,1,0.045,131.754,4,0.678
17687448,-1.8179109343900002,0.5933172990860001,Sheryl Crow,Redemption Day,2P0JnRD9evlIeKj9119LjH,0.923,0.338,288373,0.258,2.33e-06,3,0.11,-9.464,1,0.0323,85.931,4,0.157
17687449,-1.04019947199,-0.06581619317250001,Sheryl Crow,Hard To Make A Stand,4YPJeQA1ODobFypNoKyCRt,0.102,0.57,186893,0.568,0.0011,0,0.0912,-7.459,1,0.027,101.84,4,0.721
17688244,-0.33343712545299997,-0.494483429397,Nick Drake,Blues Run The Game,7Aa6V2GoHlz9FiDEQUdyGW,0.947,0.497,145347,0.0971,0.846,10,0.114,-21.004,1,0.0416,106.905,4,0.67
17689575,0.526138701412,-1.62837740909,Steely Dan,FM,0zw5bUUdOxVLBGMsb0SuBh,0.119,0.787,290160,0.607,0.00305,11,0.0929,-9.133,0,0.0274,109.38,4,0.681
17690161,-1.9352498567900003,-0.655809808621,Lou Reed / The Velvet Underground,Lisa Says,6L2yLGaCAmZJYObaTX2jQP,0.391,0.453,352373,0.418,0.00165,5,0.181,-11.552,1,0.0342,79.576,4,0.55
17690309,-1.9352498567900003,-0.655809808621,Sting,Children's Crusade,7MSnpe4Af3ZKLZgIgME96e,0.252,0.525,301867,0.458,0.000138,11,0.0787,-14.96,0,0.0327,116.338,3,0.177
17690499,1.0719011311700002,0.8468301807240001,Sting,Inside,3g8p7eOf1DuuwaEB5NfOcP,0.131,0.396,287667,0.797,0.0,9,0.136,-5.723,0,0.0712,167.988,4,0.478
17690747,-1.9352498567900003,-0.655809808621,The All-American Rejects,11:11 PM,25kXiM77HJk3RZ0iUQH0gq,0.000784,0.503,184333,0.917,0.0,1,0.0976,-4.25,1,0.062,153.762,4,0.755
17690944,-0.308877816114,-0.10269079413799999,The Game,Ol' English,3N3l8HShT1JrStOjjszU1L,0.00519,0.699,284227,0.501,0.0,2,0.12,-6.216,1,0.212,75.441,4,0.259
17690977,-0.628148837521,-1.49470698059,Sting,Big Lie Small World,5i6wyIKO0trCZwzB8snPm8,0.0609,0.687,305107,0.521,0.0187,11,0.114,-12.275,0,0.0451,160.084,4,0.366
17690978,0.979121518109,0.588707973965,Sting,After The Rain Has Fallen,3KqlhR6xM678ebKIN9O4Sv,0.0633,0.642,303020,0.787,2.28e-06,10,0.108,-8.224,0,0.0345,109.485,4,0.547
17691182,-1.05657234488,0.736206377828,Willie Nelson,I Never Cared For You,4c8uCy3cc92cbGTmVD9oS7,0.933,0.529,138560,0.427,0.00408,9,0.244,-13.205,0,0.055,105.003,4,0.572
17691321,-1.9352498567900003,-0.655809808621,Sheryl Crow,Can't Cry Anymore,2gLvsQQ2mA1HeRF30Epg3E,0.0313,0.836,221840,0.541,9.08e-06,7,0.0603,-10.881,1,0.0546,110.694,4,0.888
17691362,0.957291020918,0.390506993776,Sting,All Four Seasons,3EpGzrdSKD51q4nkvvJ8eF,0.0927,0.567,268267,0.44,0.000443,1,0.125,-9.049,1,0.0314,174.916,4,0.539
17691560,1.1783248049700001,1.18331091453,Sheryl Crow,Steve McQueen,3AvMXM7A4zMHNbjRI2zGan,0.0505,0.555,205733,0.893,0.0,0,0.0688,-3.521,1,0.0952,169.966,4,0.762
17691646,-0.308877816114,-0.10269079413799999,The Mars Volta,This Apparatus Must Be Unearthed,5GHV1qYBy8HPRWtmv9vUkS,0.00245,0.261,297960,0.947,5.82e-05,11,0.0903,-3.181,0,0.228,124.215,3,0.363
17691758,-1.05657234488,0.736206377828,Yeah Yeah Yeahs,Down Boy,3rJKyc4VZJtIVXHoNnZA4d,0.114,0.635,232933,0.804,0.189,0,0.109,-5.609,1,0.0337,80.236,4,0.433
17691769,-0.308877816114,-0.10269079413799999,The-Dream,Playin' In Her Hair,4nADMbhDxHvT99gRqj5O21,0.00554,0.677,194653,0.548,0.0,0,0.12,-9.506,1,0.0394,163.949,4,0.451
17691778,-0.308877816114,-0.10269079413799999,The-Dream,Nikki,2XhlmqFHu9VOxjyeKzbZ6Y,0.000546,0.745,245773,0.706,3.72e-05,8,0.197,-4.73,1,0.0302,125.023,4,0.359
17691779,-0.308877816114,-0.10269079413799999,The-Dream,She Needs My Love,2TynPFgVRedmFMPbhZON2B,0.0053,0.751,269920,0.701,0.0,11,0.368,-3.769,0,0.0367,120.033,4,0.232
17691868,1.2574603572799998,2.5338431749,The Mars Volta,Wax Simulacra,0h15E41qCgeFxEO10Tzyfa,3.32e-05,0.43,158760,0.98,0.441,9,0.216,-4.332,0,0.133,103.345,3,0.0743
17691873,-0.308877816114,-0.10269079413799999,The Mars Volta,Askepios,0kttHcCk1VUtM0BmV9fmSY,0.0111,0.355,310853,0.95,0.00163,0,0.353,-6.015,1,0.37,102.989,4,0.0751
17692191,-0.738470814392,0.25551961524,The All-American Rejects,The Wind Blows,7Bz4NRXHoQF1OdhvxFDbCt,0.0224,0.582,262253,0.696,5.29e-06,0,0.188,-6.728,1,0.0283,83.541,4,0.77
17694893,0.37332522108000005,-0.9231506656209999,Jack Johnson / Kawika Kahiapo,Constellations,7ysGMxKwKTR78Xhuju3Hvo,0.909,0.614,233980,0.355,0.922,0,0.109,-11.491,1,0.0366,112.568,4,0.47
17710630,-1.9352498567900003,-0.655809808621,Hank Williams / The Drifting Cowboys,Your Cheatin' Heart,3IK25HIyoNVGUfHgfaXgEU,0.879,0.669,162907,0.219,0.00047,0,0.233,-12.028,1,0.0285,127.878,4,0.671
17732132,0.37332522108000005,-0.9231506656209999,Planet Funk,Lemonade,NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
17778610,1.5412568207600001,1.70416465317,The Impressions,Talking About My Baby,6uqPpCZXAT00AQPZgaI6hp,0.573,0.62,154133,0.536,0.0,6,0.0785,-6.966,1,0.0746,130.556,4,0.694
17778617,1.5412568207600001,1.70416465317,The Impressions,Woman's Got Soul,3CABiRWxL4z7btvaKIMGLd,0.776,0.696,147467,0.467,0.0,8,0.121,-9.084,1,0.0841,117.85,4,0.708
17783447,1.0719011311700002,0.8468301807240001,Barry White,Love Serenade,46IYWXxeFPMLBf6imsuWKi,0.0541,0.45,285373,0.332,0.0174,11,0.428,-15.768,0,0.0337,76.018,4,0.291
17783756,0.032223702483,-0.512920729879,Tricky,Suffocated Love,5XHV3c5quXJnRTeHcUhVxC,0.102,0.677,293200,0.61,2.44e-05,4,0.0699,-10.555,0,0.209,80.257,4,0.962
17784097,-1.70057201199,1.84244440679,Norther,Deep Inside,03LTUAeoHdKKzdDhbpwrXH,1.99e-06,0.345,205720,0.981,0.613,11,0.36,-6.156,0,0.0562,180.103,4,0.558
17784357,-1.9352498567900003,-0.655809808621,Norther,Omen,6bEYt1lKXhjORJ87KNYZ2o,0.00612,0.435,267827,0.945,0.0901,4,0.166,-4.397,0,0.0566,135.106,4,0.277
17790778,-0.46305570251999995,-0.738777660793,Karen O And The Kids,Hideaway,5n0s9Ec2un5JNq8YnKnbgO,0.744,0.256,310920,0.22,0.502,6,0.0937,-15.686,1,0.0387,81.681,4,0.0386
17792867,-0.308877816114,-0.10269079413799999,Meat Puppets,Lake Of Fire,4UOq3yRhkyD2dKrDG4jV9K,0.298,0.491,116973,0.643,0.505,6,0.301,-8.642,1,0.0415,127.955,4,0.658
17796344,-1.70057201199,1.84244440679,Rob Zombie,Girl On Fire,4d8rLkF805Bv2HlFlPHmpo,0.0593,0.677,209400,0.972,4.97e-06,2,0.329,-2.298,1,0.0778,102.033,4,0.466
17811291,1.5412568207600001,1.70416465317,Blue October,Jump Rope,4MRvbL25yljbg8g6iB22Ph,0.0428,0.726,199587,0.62,0.0,0,0.0794,-7.665,1,0.116,93.979,4,0.708
17813149,0.815392789182,0.662457175897,Martha & The Vandellas,(Love Is Like A) Heat Wave,3VgrSJEKBRT3xmwzpaxxEF,0.513,0.514,163053,0.624,0.00517,0,0.307,-9.287,0,0.0842,166.726,4,0.755
